datetime_AEST,datetime_local,location_id,location_name,BPM2.5
2021-02-06 17:00:00,2021-02-06 18:00:00,10239,Melbourne CBD,4.75
2021-02-06 18:00:00,2021-02-06 19:00:00,10239,Melbourne CBD,1.883
2021-02-06 19:00:00,2021-02-06 20:00:00,10239,Melbourne CBD,3.133
2021-02-06 20:00:00,2021-02-06 21:00:00,10239,Melbourne CBD,4.65
2021-02-06 21:00:00,2021-02-06 22:00:00,10239,Melbourne CBD,4.783
2021-02-06 22:00:00,2021-02-06 23:00:00,10239,Melbourne CBD,8.017
2021-02-06 23:00:00,2021-02-07 00:00:00,10239,Melbourne CBD,3.533
2021-02-07 00:00:00,2021-02-07 01:00:00,10239,Melbourne CBD,2.117
2021-02-07 01:00:00,2021-02-07 02:00:00,10239,Melbourne CBD,0.917
2021-02-07 02:00:00,2021-02-07 03:00:00,10239,Melbourne CBD,2.85
2021-02-07 03:00:00,2021-02-07 04:00:00,10239,Melbourne CBD,-2.833
2021-02-07 04:00:00,2021-02-07 05:00:00,10239,Melbourne CBD,-3.717
2021-02-07 05:00:00,2021-02-07 06:00:00,10239,Melbourne CBD,3.8
2021-02-07 06:00:00,2021-02-07 07:00:00,10239,Melbourne CBD,2.5
2021-02-07 07:00:00,2021-02-07 08:00:00,10239,Melbourne CBD,1.8
2021-02-07 08:00:00,2021-02-07 09:00:00,10239,Melbourne CBD,1.217
2021-02-07 09:00:00,2021-02-07 10:00:00,10239,Melbourne CBD,7.467
2021-02-07 10:00:00,2021-02-07 11:00:00,10239,Melbourne CBD,6.483
2021-02-07 11:00:00,2021-02-07 12:00:00,10239,Melbourne CBD,13.967
2021-02-07 12:00:00,2021-02-07 13:00:00,10239,Melbourne CBD,11.367
2021-02-07 13:00:00,2021-02-07 14:00:00,10239,Melbourne CBD,2.783
2021-02-07 14:00:00,2021-02-07 15:00:00,10239,Melbourne CBD,6.967
2021-02-07 15:00:00,2021-02-07 16:00:00,10239,Melbourne CBD,-2.017
2021-02-07 16:00:00,2021-02-07 17:00:00,10239,Melbourne CBD,5.833
2021-02-07 17:00:00,2021-02-07 18:00:00,10239,Melbourne CBD,-1.1
2021-02-07 18:00:00,2021-02-07 19:00:00,10239,Melbourne CBD,3.567
2021-02-07 19:00:00,2021-02-07 20:00:00,10239,Melbourne CBD,2.483
2021-02-07 20:00:00,2021-02-07 21:00:00,10239,Melbourne CBD,6.183
2021-02-07 21:00:00,2021-02-07 22:00:00,10239,Melbourne CBD,7.7
2021-02-07 22:00:00,2021-02-07 23:00:00,10239,Melbourne CBD,1.967
2021-02-07 23:00:00,2021-02-08 00:00:00,10239,Melbourne CBD,7.3
2021-02-08 00:00:00,2021-02-08 01:00:00,10239,Melbourne CBD,3.583
2021-02-08 01:00:00,2021-02-08 02:00:00,10239,Melbourne CBD,3.6
2021-02-08 02:00:00,2021-02-08 03:00:00,10239,Melbourne CBD,6.283
2021-02-08 03:00:00,2021-02-08 04:00:00,10239,Melbourne CBD,-0.267
2021-02-08 04:00:00,2021-02-08 05:00:00,10239,Melbourne CBD,3.333
2021-02-08 05:00:00,2021-02-08 06:00:00,10239,Melbourne CBD,-0.867
2021-02-08 06:00:00,2021-02-08 07:00:00,10239,Melbourne CBD,1.617
2021-02-08 07:00:00,2021-02-08 08:00:00,10239,Melbourne CBD,-0.733
2021-02-08 08:00:00,2021-02-08 09:00:00,10239,Melbourne CBD,2.867
2021-02-08 09:00:00,2021-02-08 10:00:00,10239,Melbourne CBD,4.8
2021-02-08 10:00:00,2021-02-08 11:00:00,10239,Melbourne CBD,8.533
2021-02-08 11:00:00,2021-02-08 12:00:00,10239,Melbourne CBD,1.417
2021-02-08 12:00:00,2021-02-08 13:00:00,10239,Melbourne CBD,5.267
2021-02-08 13:00:00,2021-02-08 14:00:00,10239,Melbourne CBD,4.133
2021-02-08 14:00:00,2021-02-08 15:00:00,10239,Melbourne CBD,7.05
2021-02-08 15:00:00,2021-02-08 16:00:00,10239,Melbourne CBD,6.683
2021-02-08 16:00:00,2021-02-08 17:00:00,10239,Melbourne CBD,5.067
2021-02-08 17:00:00,2021-02-08 18:00:00,10239,Melbourne CBD,4.167
2021-02-08 18:00:00,2021-02-08 19:00:00,10239,Melbourne CBD,1.917
2021-02-08 19:00:00,2021-02-08 20:00:00,10239,Melbourne CBD,2.383
2021-02-08 20:00:00,2021-02-08 21:00:00,10239,Melbourne CBD,4.683
2021-02-08 21:00:00,2021-02-08 22:00:00,10239,Melbourne CBD,-3.8
2021-02-08 22:00:00,2021-02-08 23:00:00,10239,Melbourne CBD,-1.217
2021-02-08 23:00:00,2021-02-09 00:00:00,10239,Melbourne CBD,-0.717
2021-02-09 00:00:00,2021-02-09 01:00:00,10239,Melbourne CBD,1.15
2021-02-09 01:00:00,2021-02-09 02:00:00,10239,Melbourne CBD,-1.25
2021-02-09 02:00:00,2021-02-09 03:00:00,10239,Melbourne CBD,3.417
2021-02-09 03:00:00,2021-02-09 04:00:00,10239,Melbourne CBD,2.367
2021-02-09 04:00:00,2021-02-09 05:00:00,10239,Melbourne CBD,6.217
2021-02-09 05:00:00,2021-02-09 06:00:00,10239,Melbourne CBD,1.967
2021-02-09 06:00:00,2021-02-09 07:00:00,10239,Melbourne CBD,8.867
2021-02-09 07:00:00,2021-02-09 08:00:00,10239,Melbourne CBD,11.733
2021-02-09 08:00:00,2021-02-09 09:00:00,10239,Melbourne CBD,11.75
2021-02-09 09:00:00,2021-02-09 10:00:00,10239,Melbourne CBD,9.65
2021-02-09 10:00:00,2021-02-09 11:00:00,10239,Melbourne CBD,11.083
2021-02-09 11:00:00,2021-02-09 12:00:00,10239,Melbourne CBD,11.983
2021-02-09 12:00:00,2021-02-09 13:00:00,10239,Melbourne CBD,11.9
2021-02-09 13:00:00,2021-02-09 14:00:00,10239,Melbourne CBD,10.433
2021-02-09 14:00:00,2021-02-09 15:00:00,10239,Melbourne CBD,11.2
2021-02-09 15:00:00,2021-02-09 16:00:00,10239,Melbourne CBD,14.017
2021-02-09 16:00:00,2021-02-09 17:00:00,10239,Melbourne CBD,4.333
2021-02-09 17:00:00,2021-02-09 18:00:00,10239,Melbourne CBD,7.117
2021-02-09 18:00:00,2021-02-09 19:00:00,10239,Melbourne CBD,2.583
2021-02-09 19:00:00,2021-02-09 20:00:00,10239,Melbourne CBD,-3.65
2021-02-09 20:00:00,2021-02-09 21:00:00,10239,Melbourne CBD,1.45
2021-02-09 21:00:00,2021-02-09 22:00:00,10239,Melbourne CBD,1.217
2021-02-09 22:00:00,2021-02-09 23:00:00,10239,Melbourne CBD,7.167
2021-02-09 23:00:00,2021-02-10 00:00:00,10239,Melbourne CBD,4.667
2021-02-10 00:00:00,2021-02-10 01:00:00,10239,Melbourne CBD,4.117
2021-02-10 01:00:00,2021-02-10 02:00:00,10239,Melbourne CBD,4.183
2021-02-10 02:00:00,2021-02-10 03:00:00,10239,Melbourne CBD,-0.983
2021-02-10 03:00:00,2021-02-10 04:00:00,10239,Melbourne CBD,0.817
2021-02-10 04:00:00,2021-02-10 05:00:00,10239,Melbourne CBD,4.033
2021-02-10 05:00:00,2021-02-10 06:00:00,10239,Melbourne CBD,1.283
2021-02-10 06:00:00,2021-02-10 07:00:00,10239,Melbourne CBD,7.783
2021-02-10 07:00:00,2021-02-10 08:00:00,10239,Melbourne CBD,3.033
2021-02-10 08:00:00,2021-02-10 09:00:00,10239,Melbourne CBD,9.733
2021-02-10 09:00:00,2021-02-10 10:00:00,10239,Melbourne CBD,11.55
2021-02-10 10:00:00,2021-02-10 11:00:00,10239,Melbourne CBD,12.167
2021-02-10 11:00:00,2021-02-10 12:00:00,10239,Melbourne CBD,15.5
2021-02-10 12:00:00,2021-02-10 13:00:00,10239,Melbourne CBD,3.5
2021-02-10 13:00:00,2021-02-10 14:00:00,10239,Melbourne CBD,7.45
2021-02-10 14:00:00,2021-02-10 15:00:00,10239,Melbourne CBD,9.083
2021-02-10 15:00:00,2021-02-10 16:00:00,10239,Melbourne CBD,11.483
2021-02-10 16:00:00,2021-02-10 17:00:00,10239,Melbourne CBD,11.2
2021-02-10 17:00:00,2021-02-10 18:00:00,10239,Melbourne CBD,9.567
2021-02-10 18:00:00,2021-02-10 19:00:00,10239,Melbourne CBD,12.033
2021-02-10 19:00:00,2021-02-10 20:00:00,10239,Melbourne CBD,12.5
2021-02-10 20:00:00,2021-02-10 21:00:00,10239,Melbourne CBD,5.333
2021-02-10 21:00:00,2021-02-10 22:00:00,10239,Melbourne CBD,6.517
2021-02-10 22:00:00,2021-02-10 23:00:00,10239,Melbourne CBD,7.833
2021-02-10 23:00:00,2021-02-11 00:00:00,10239,Melbourne CBD,15.467
2021-02-11 00:00:00,2021-02-11 01:00:00,10239,Melbourne CBD,5.55
2021-02-11 01:00:00,2021-02-11 02:00:00,10239,Melbourne CBD,11.567
2021-02-11 02:00:00,2021-02-11 03:00:00,10239,Melbourne CBD,5.167
2021-02-11 03:00:00,2021-02-11 04:00:00,10239,Melbourne CBD,3.567
2021-02-11 04:00:00,2021-02-11 05:00:00,10239,Melbourne CBD,11.667
2021-02-11 05:00:00,2021-02-11 06:00:00,10239,Melbourne CBD,12.05
2021-02-11 06:00:00,2021-02-11 07:00:00,10239,Melbourne CBD,3.15
2021-02-11 07:00:00,2021-02-11 08:00:00,10239,Melbourne CBD,5.4
2021-02-11 08:00:00,2021-02-11 09:00:00,10239,Melbourne CBD,15.133
2021-02-11 09:00:00,2021-02-11 10:00:00,10239,Melbourne CBD,10.5
2021-02-11 10:00:00,2021-02-11 11:00:00,10239,Melbourne CBD,14.667
2021-02-11 11:00:00,2021-02-11 12:00:00,10239,Melbourne CBD,10.267
2021-02-11 12:00:00,2021-02-11 13:00:00,10239,Melbourne CBD,12.383
2021-02-11 13:00:00,2021-02-11 14:00:00,10239,Melbourne CBD,6.5
2021-02-11 14:00:00,2021-02-11 15:00:00,10239,Melbourne CBD,4.133
2021-02-11 15:00:00,2021-02-11 16:00:00,10239,Melbourne CBD,7.067
2021-02-11 16:00:00,2021-02-11 17:00:00,10239,Melbourne CBD,2.133
2021-02-11 17:00:00,2021-02-11 18:00:00,10239,Melbourne CBD,8.933
2021-02-11 18:00:00,2021-02-11 19:00:00,10239,Melbourne CBD,3.833
2021-02-11 19:00:00,2021-02-11 20:00:00,10239,Melbourne CBD,3.15
2021-02-11 20:00:00,2021-02-11 21:00:00,10239,Melbourne CBD,6.967
2021-02-11 21:00:00,2021-02-11 22:00:00,10239,Melbourne CBD,4.317
2021-02-11 22:00:00,2021-02-11 23:00:00,10239,Melbourne CBD,3.95
2021-02-11 23:00:00,2021-02-12 00:00:00,10239,Melbourne CBD,3.917
2021-02-12 00:00:00,2021-02-12 01:00:00,10239,Melbourne CBD,4.667
2021-02-12 01:00:00,2021-02-12 02:00:00,10239,Melbourne CBD,6.65
2021-02-12 02:00:00,2021-02-12 03:00:00,10239,Melbourne CBD,5.35
2021-02-12 03:00:00,2021-02-12 04:00:00,10239,Melbourne CBD,10.167
2021-02-12 04:00:00,2021-02-12 05:00:00,10239,Melbourne CBD,0.583
2021-02-12 05:00:00,2021-02-12 06:00:00,10239,Melbourne CBD,3
2021-02-12 06:00:00,2021-02-12 07:00:00,10239,Melbourne CBD,1.867
2021-02-12 07:00:00,2021-02-12 08:00:00,10239,Melbourne CBD,5.3
2021-02-12 08:00:00,2021-02-12 09:00:00,10239,Melbourne CBD,9.65
2021-02-12 09:00:00,2021-02-12 10:00:00,10239,Melbourne CBD,1.267
2021-02-12 10:00:00,2021-02-12 11:00:00,10239,Melbourne CBD,10.5
2021-02-12 11:00:00,2021-02-12 12:00:00,10239,Melbourne CBD,7.067
2021-02-12 12:00:00,2021-02-12 13:00:00,10239,Melbourne CBD,12.5
2021-02-12 13:00:00,2021-02-12 14:00:00,10239,Melbourne CBD,13.783
2021-02-12 14:00:00,2021-02-12 15:00:00,10239,Melbourne CBD,11.783
2021-02-12 15:00:00,2021-02-12 16:00:00,10239,Melbourne CBD,11.267
2021-02-12 16:00:00,2021-02-12 17:00:00,10239,Melbourne CBD,10.433
2021-02-12 17:00:00,2021-02-12 18:00:00,10239,Melbourne CBD,5.867
2021-02-12 18:00:00,2021-02-12 19:00:00,10239,Melbourne CBD,2.567
2021-02-12 19:00:00,2021-02-12 20:00:00,10239,Melbourne CBD,3.183
2021-02-12 20:00:00,2021-02-12 21:00:00,10239,Melbourne CBD,6.15
2021-02-12 21:00:00,2021-02-12 22:00:00,10239,Melbourne CBD,14.95
2021-02-12 22:00:00,2021-02-12 23:00:00,10239,Melbourne CBD,11.35
2021-02-12 23:00:00,2021-02-13 00:00:00,10239,Melbourne CBD,2.917
2021-02-13 00:00:00,2021-02-13 01:00:00,10239,Melbourne CBD,1.2
2021-02-13 01:00:00,2021-02-13 02:00:00,10239,Melbourne CBD,-1.133
2021-02-13 02:00:00,2021-02-13 03:00:00,10239,Melbourne CBD,4.5
2021-02-13 03:00:00,2021-02-13 04:00:00,10239,Melbourne CBD,-1.7
2021-02-13 04:00:00,2021-02-13 05:00:00,10239,Melbourne CBD,9
2021-02-13 05:00:00,2021-02-13 06:00:00,10239,Melbourne CBD,-1.417
2021-02-13 06:00:00,2021-02-13 07:00:00,10239,Melbourne CBD,3.533
2021-02-13 07:00:00,2021-02-13 08:00:00,10239,Melbourne CBD,5.3
2021-02-13 08:00:00,2021-02-13 09:00:00,10239,Melbourne CBD,7.317
2021-02-13 09:00:00,2021-02-13 10:00:00,10239,Melbourne CBD,9.45
2021-02-13 10:00:00,2021-02-13 11:00:00,10239,Melbourne CBD,6.683
2021-02-13 11:00:00,2021-02-13 12:00:00,10239,Melbourne CBD,2.717
2021-02-13 12:00:00,2021-02-13 13:00:00,10239,Melbourne CBD,3.183
2021-02-13 13:00:00,2021-02-13 14:00:00,10239,Melbourne CBD,0.95
2021-02-13 14:00:00,2021-02-13 15:00:00,10239,Melbourne CBD,5.1
2021-02-13 15:00:00,2021-02-13 16:00:00,10239,Melbourne CBD,0.6
2021-02-13 16:00:00,2021-02-13 17:00:00,10239,Melbourne CBD,-3.067
2021-02-13 17:00:00,2021-02-13 18:00:00,10239,Melbourne CBD,3.683
2021-02-13 18:00:00,2021-02-13 19:00:00,10239,Melbourne CBD,2.233
2021-02-13 19:00:00,2021-02-13 20:00:00,10239,Melbourne CBD,1.917
2021-02-13 20:00:00,2021-02-13 21:00:00,10239,Melbourne CBD,3.383
2021-02-13 21:00:00,2021-02-13 22:00:00,10239,Melbourne CBD,0.8
2021-02-13 22:00:00,2021-02-13 23:00:00,10239,Melbourne CBD,2.667
2021-02-13 23:00:00,2021-02-14 00:00:00,10239,Melbourne CBD,-1.917
2021-02-14 00:00:00,2021-02-14 01:00:00,10239,Melbourne CBD,2.9
2021-02-14 01:00:00,2021-02-14 02:00:00,10239,Melbourne CBD,0.633
2021-02-14 02:00:00,2021-02-14 03:00:00,10239,Melbourne CBD,-1.15
2021-02-14 03:00:00,2021-02-14 04:00:00,10239,Melbourne CBD,0.4
2021-02-14 04:00:00,2021-02-14 05:00:00,10239,Melbourne CBD,-4.127
2021-02-14 05:00:00,2021-02-14 06:00:00,10239,Melbourne CBD,3.1
2021-02-14 06:00:00,2021-02-14 07:00:00,10239,Melbourne CBD,1.883
2021-02-14 07:00:00,2021-02-14 08:00:00,10239,Melbourne CBD,5.633
2021-02-14 08:00:00,2021-02-14 09:00:00,10239,Melbourne CBD,7.833
2021-02-14 09:00:00,2021-02-14 10:00:00,10239,Melbourne CBD,5.867
2021-02-14 10:00:00,2021-02-14 11:00:00,10239,Melbourne CBD,2.083
2021-02-14 11:00:00,2021-02-14 12:00:00,10239,Melbourne CBD,3.167
2021-02-14 12:00:00,2021-02-14 13:00:00,10239,Melbourne CBD,-0.583
2021-02-14 13:00:00,2021-02-14 14:00:00,10239,Melbourne CBD,6.1
2021-02-14 14:00:00,2021-02-14 15:00:00,10239,Melbourne CBD,1.917
2021-02-14 15:00:00,2021-02-14 16:00:00,10239,Melbourne CBD,6.733
2021-02-14 16:00:00,2021-02-14 17:00:00,10239,Melbourne CBD,4.467
2021-02-14 17:00:00,2021-02-14 18:00:00,10239,Melbourne CBD,3.5
2021-02-14 18:00:00,2021-02-14 19:00:00,10239,Melbourne CBD,4.55
2021-02-14 19:00:00,2021-02-14 20:00:00,10239,Melbourne CBD,1.75
2021-02-14 20:00:00,2021-02-14 21:00:00,10239,Melbourne CBD,3.95
2021-02-14 21:00:00,2021-02-14 22:00:00,10239,Melbourne CBD,-0.533
2021-02-14 22:00:00,2021-02-14 23:00:00,10239,Melbourne CBD,5.517
2021-02-14 23:00:00,2021-02-15 00:00:00,10239,Melbourne CBD,5.217
2021-02-15 00:00:00,2021-02-15 01:00:00,10239,Melbourne CBD,6.55
2021-02-15 01:00:00,2021-02-15 02:00:00,10239,Melbourne CBD,-1.86
2021-02-15 02:00:00,2021-02-15 03:00:00,10239,Melbourne CBD,0.017
2021-02-15 03:00:00,2021-02-15 04:00:00,10239,Melbourne CBD,2.183
2021-02-15 04:00:00,2021-02-15 05:00:00,10239,Melbourne CBD,7.483
2021-02-15 05:00:00,2021-02-15 06:00:00,10239,Melbourne CBD,2.017
2021-02-15 06:00:00,2021-02-15 07:00:00,10239,Melbourne CBD,3.683
2021-02-15 07:00:00,2021-02-15 08:00:00,10239,Melbourne CBD,4.8
2021-02-15 08:00:00,2021-02-15 09:00:00,10239,Melbourne CBD,2.25
2021-02-15 09:00:00,2021-02-15 10:00:00,10239,Melbourne CBD,-2.017
2021-02-15 10:00:00,2021-02-15 11:00:00,10239,Melbourne CBD,6.6
2021-02-15 11:00:00,2021-02-15 12:00:00,10239,Melbourne CBD,14.067
2021-02-15 12:00:00,2021-02-15 13:00:00,10239,Melbourne CBD,10.75
2021-02-15 13:00:00,2021-02-15 14:00:00,10239,Melbourne CBD,10.05
2021-02-15 14:00:00,2021-02-15 15:00:00,10239,Melbourne CBD,11.1
2021-02-15 15:00:00,2021-02-15 16:00:00,10239,Melbourne CBD,12.667
2021-02-15 16:00:00,2021-02-15 17:00:00,10239,Melbourne CBD,12.6
2021-02-15 17:00:00,2021-02-15 18:00:00,10239,Melbourne CBD,9.567
2021-02-15 18:00:00,2021-02-15 19:00:00,10239,Melbourne CBD,7.75
2021-02-15 19:00:00,2021-02-15 20:00:00,10239,Melbourne CBD,3.75
2021-02-15 20:00:00,2021-02-15 21:00:00,10239,Melbourne CBD,9.033
2021-02-15 21:00:00,2021-02-15 22:00:00,10239,Melbourne CBD,1.283
2021-02-15 22:00:00,2021-02-15 23:00:00,10239,Melbourne CBD,0.883
2021-02-15 23:00:00,2021-02-16 00:00:00,10239,Melbourne CBD,1.317
2021-02-16 00:00:00,2021-02-16 01:00:00,10239,Melbourne CBD,9.383
2021-02-16 01:00:00,2021-02-16 02:00:00,10239,Melbourne CBD,8
2021-02-16 02:00:00,2021-02-16 03:00:00,10239,Melbourne CBD,16.6
2021-02-16 03:00:00,2021-02-16 04:00:00,10239,Melbourne CBD,6.35
2021-02-16 04:00:00,2021-02-16 05:00:00,10239,Melbourne CBD,6.2
2021-02-16 05:00:00,2021-02-16 06:00:00,10239,Melbourne CBD,9.783
2021-02-16 06:00:00,2021-02-16 07:00:00,10239,Melbourne CBD,14.133
2021-02-16 07:00:00,2021-02-16 08:00:00,10239,Melbourne CBD,8.9
2021-02-16 08:00:00,2021-02-16 09:00:00,10239,Melbourne CBD,12.618
2021-02-16 09:00:00,2021-02-16 10:00:00,10239,Melbourne CBD,
2021-02-16 10:00:00,2021-02-16 11:00:00,10239,Melbourne CBD,
2021-02-16 11:00:00,2021-02-16 12:00:00,10239,Melbourne CBD,
2021-02-16 12:00:00,2021-02-16 13:00:00,10239,Melbourne CBD,
2021-02-16 13:00:00,2021-02-16 14:00:00,10239,Melbourne CBD,
2021-02-16 14:00:00,2021-02-16 15:00:00,10239,Melbourne CBD,
2021-02-16 15:00:00,2021-02-16 16:00:00,10239,Melbourne CBD,
2021-02-16 16:00:00,2021-02-16 17:00:00,10239,Melbourne CBD,
2021-02-16 17:00:00,2021-02-16 18:00:00,10239,Melbourne CBD,
2021-02-16 18:00:00,2021-02-16 19:00:00,10239,Melbourne CBD,
2021-02-16 19:00:00,2021-02-16 20:00:00,10239,Melbourne CBD,
2021-02-16 20:00:00,2021-02-16 21:00:00,10239,Melbourne CBD,
2021-02-16 21:00:00,2021-02-16 22:00:00,10239,Melbourne CBD,
2021-02-16 22:00:00,2021-02-16 23:00:00,10239,Melbourne CBD,
2021-02-16 23:00:00,2021-02-17 00:00:00,10239,Melbourne CBD,
2021-02-17 00:00:00,2021-02-17 01:00:00,10239,Melbourne CBD,
2021-02-17 01:00:00,2021-02-17 02:00:00,10239,Melbourne CBD,
2021-02-17 02:00:00,2021-02-17 03:00:00,10239,Melbourne CBD,
2021-02-17 03:00:00,2021-02-17 04:00:00,10239,Melbourne CBD,
2021-02-17 04:00:00,2021-02-17 05:00:00,10239,Melbourne CBD,
2021-02-17 05:00:00,2021-02-17 06:00:00,10239,Melbourne CBD,
2021-02-17 06:00:00,2021-02-17 07:00:00,10239,Melbourne CBD,
2021-02-17 07:00:00,2021-02-17 08:00:00,10239,Melbourne CBD,
2021-02-17 08:00:00,2021-02-17 09:00:00,10239,Melbourne CBD,
2021-02-17 09:00:00,2021-02-17 10:00:00,10239,Melbourne CBD,
2021-02-17 10:00:00,2021-02-17 11:00:00,10239,Melbourne CBD,
2021-02-17 11:00:00,2021-02-17 12:00:00,10239,Melbourne CBD,
2021-02-17 12:00:00,2021-02-17 13:00:00,10239,Melbourne CBD,
2021-02-17 13:00:00,2021-02-17 14:00:00,10239,Melbourne CBD,
2021-02-17 14:00:00,2021-02-17 15:00:00,10239,Melbourne CBD,
2021-02-17 15:00:00,2021-02-17 16:00:00,10239,Melbourne CBD,
2021-02-17 16:00:00,2021-02-17 17:00:00,10239,Melbourne CBD,
2021-02-17 17:00:00,2021-02-17 18:00:00,10239,Melbourne CBD,
2021-02-17 18:00:00,2021-02-17 19:00:00,10239,Melbourne CBD,
2021-02-17 19:00:00,2021-02-17 20:00:00,10239,Melbourne CBD,
2021-02-17 20:00:00,2021-02-17 21:00:00,10239,Melbourne CBD,
2021-02-17 21:00:00,2021-02-17 22:00:00,10239,Melbourne CBD,
2021-02-17 22:00:00,2021-02-17 23:00:00,10239,Melbourne CBD,
2021-02-17 23:00:00,2021-02-18 00:00:00,10239,Melbourne CBD,
2021-02-18 00:00:00,2021-02-18 01:00:00,10239,Melbourne CBD,
2021-02-18 01:00:00,2021-02-18 02:00:00,10239,Melbourne CBD,
2021-02-18 02:00:00,2021-02-18 03:00:00,10239,Melbourne CBD,
2021-02-18 03:00:00,2021-02-18 04:00:00,10239,Melbourne CBD,
2021-02-18 04:00:00,2021-02-18 05:00:00,10239,Melbourne CBD,
2021-02-18 05:00:00,2021-02-18 06:00:00,10239,Melbourne CBD,
2021-02-18 06:00:00,2021-02-18 07:00:00,10239,Melbourne CBD,
2021-02-18 07:00:00,2021-02-18 08:00:00,10239,Melbourne CBD,
2021-02-18 08:00:00,2021-02-18 09:00:00,10239,Melbourne CBD,
2021-02-18 09:00:00,2021-02-18 10:00:00,10239,Melbourne CBD,
2021-02-18 10:00:00,2021-02-18 11:00:00,10239,Melbourne CBD,
2021-02-18 11:00:00,2021-02-18 12:00:00,10239,Melbourne CBD,
2021-02-18 12:00:00,2021-02-18 13:00:00,10239,Melbourne CBD,
2021-02-18 13:00:00,2021-02-18 14:00:00,10239,Melbourne CBD,
2021-02-18 14:00:00,2021-02-18 15:00:00,10239,Melbourne CBD,
2021-02-18 15:00:00,2021-02-18 16:00:00,10239,Melbourne CBD,
2021-02-18 16:00:00,2021-02-18 17:00:00,10239,Melbourne CBD,
2021-02-18 17:00:00,2021-02-18 18:00:00,10239,Melbourne CBD,-0.167
2021-02-18 18:00:00,2021-02-18 19:00:00,10239,Melbourne CBD,0.417
2021-02-18 19:00:00,2021-02-18 20:00:00,10239,Melbourne CBD,8.583
2021-02-18 20:00:00,2021-02-18 21:00:00,10239,Melbourne CBD,10.867
2021-02-18 21:00:00,2021-02-18 22:00:00,10239,Melbourne CBD,10.25
2021-02-18 22:00:00,2021-02-18 23:00:00,10239,Melbourne CBD,3.267
2021-02-18 23:00:00,2021-02-19 00:00:00,10239,Melbourne CBD,7.933
2021-02-19 00:00:00,2021-02-19 01:00:00,10239,Melbourne CBD,9.083
2021-02-19 01:00:00,2021-02-19 02:00:00,10239,Melbourne CBD,3.967
2021-02-19 02:00:00,2021-02-19 03:00:00,10239,Melbourne CBD,8.517
2021-02-19 03:00:00,2021-02-19 04:00:00,10239,Melbourne CBD,4.35
2021-02-19 04:00:00,2021-02-19 05:00:00,10239,Melbourne CBD,5.933
2021-02-19 05:00:00,2021-02-19 06:00:00,10239,Melbourne CBD,7.85
2021-02-19 06:00:00,2021-02-19 07:00:00,10239,Melbourne CBD,5.75
2021-02-19 07:00:00,2021-02-19 08:00:00,10239,Melbourne CBD,4.083
2021-02-19 08:00:00,2021-02-19 09:00:00,10239,Melbourne CBD,9.167
2021-02-19 09:00:00,2021-02-19 10:00:00,10239,Melbourne CBD,12.317
2021-02-19 10:00:00,2021-02-19 11:00:00,10239,Melbourne CBD,5.533
2021-02-19 11:00:00,2021-02-19 12:00:00,10239,Melbourne CBD,7.617
2021-02-19 12:00:00,2021-02-19 13:00:00,10239,Melbourne CBD,5.75
2021-02-19 13:00:00,2021-02-19 14:00:00,10239,Melbourne CBD,6.8
2021-02-19 14:00:00,2021-02-19 15:00:00,10239,Melbourne CBD,4.867
2021-02-19 15:00:00,2021-02-19 16:00:00,10239,Melbourne CBD,5.433
2021-02-19 16:00:00,2021-02-19 17:00:00,10239,Melbourne CBD,11.733
2021-02-19 17:00:00,2021-02-19 18:00:00,10239,Melbourne CBD,2.367
2021-02-19 18:00:00,2021-02-19 19:00:00,10239,Melbourne CBD,6.867
2021-02-19 19:00:00,2021-02-19 20:00:00,10239,Melbourne CBD,7.5
2021-02-19 20:00:00,2021-02-19 21:00:00,10239,Melbourne CBD,3.183
2021-02-19 21:00:00,2021-02-19 22:00:00,10239,Melbourne CBD,8.017
2021-02-19 22:00:00,2021-02-19 23:00:00,10239,Melbourne CBD,2.667
2021-02-19 23:00:00,2021-02-20 00:00:00,10239,Melbourne CBD,3.417
2021-02-20 00:00:00,2021-02-20 01:00:00,10239,Melbourne CBD,5.633
2021-02-20 01:00:00,2021-02-20 02:00:00,10239,Melbourne CBD,5.567
2021-02-20 02:00:00,2021-02-20 03:00:00,10239,Melbourne CBD,4.1
2021-02-20 03:00:00,2021-02-20 04:00:00,10239,Melbourne CBD,3.967
2021-02-20 04:00:00,2021-02-20 05:00:00,10239,Melbourne CBD,2.1
2021-02-20 05:00:00,2021-02-20 06:00:00,10239,Melbourne CBD,6.867
2021-02-20 06:00:00,2021-02-20 07:00:00,10239,Melbourne CBD,7.067
2021-02-20 07:00:00,2021-02-20 08:00:00,10239,Melbourne CBD,9.3
2021-02-20 08:00:00,2021-02-20 09:00:00,10239,Melbourne CBD,9.55
2021-02-20 09:00:00,2021-02-20 10:00:00,10239,Melbourne CBD,13.217
2021-02-20 10:00:00,2021-02-20 11:00:00,10239,Melbourne CBD,17.883
2021-02-20 11:00:00,2021-02-20 12:00:00,10239,Melbourne CBD,15.3
2021-02-20 12:00:00,2021-02-20 13:00:00,10239,Melbourne CBD,19.067
2021-02-20 13:00:00,2021-02-20 14:00:00,10239,Melbourne CBD,11.567
2021-02-20 14:00:00,2021-02-20 15:00:00,10239,Melbourne CBD,15.967
2021-02-20 15:00:00,2021-02-20 16:00:00,10239,Melbourne CBD,19.217
2021-02-20 16:00:00,2021-02-20 17:00:00,10239,Melbourne CBD,11.533
