datetime_AEST,datetime_local,location_id,location_name,BPM2.5,BSP,CO,DBT,NO2,O3,PM10,Sigma05,SO2,SWD,SWS,VWD,VWS
2021-08-14 17:00:00,2021-08-14 17:00:00,10001,Alphington,4.597,14.047,0.208,15.46,5.289,24.663,12.325,24.016,0.425,282.983,1.714,327.99,1.562
2021-08-14 18:00:00,2021-08-14 18:00:00,10001,Alphington,4.067,26.2,0.295,13.652,13.025,16.068,16.979,21.954,0.513,286.043,0.995,337.515,0.927
2021-08-14 19:00:00,2021-08-14 19:00:00,10001,Alphington,6.33,42.227,0.337,12.344,15.473,12.133,20.737,18.146,0.623,149.114,1.408,5.326,1.325
2021-08-14 20:00:00,2021-08-14 20:00:00,10001,Alphington,10.758,39.128,0.262,11.763,11.978,11.412,19.588,22.503,0.699,223.815,1.434,351.807,1.34
2021-08-14 21:00:00,2021-08-14 21:00:00,10001,Alphington,6.41,26.654,0.236,11.904,8.724,14.389,13.132,19.97,0.446,209.944,1.805,355.492,1.707
2021-08-14 22:00:00,2021-08-14 22:00:00,10001,Alphington,2.993,17.712,0.198,11.817,5.004,18.317,8.224,20.479,0.526,175.703,2.175,0.216,2.048
2021-08-14 23:00:00,2021-08-14 23:00:00,10001,Alphington,3.658,14.929,0.164,11.358,4.351,19.151,7.158,21.315,0.495,158.435,2.083,3.733,1.963
2021-08-15 00:00:00,2021-08-15 00:00:00,10001,Alphington,4.404,12.619,0.123,11.142,3.161,20.082,6.288,22.274,0.246,146.395,2.124,5.433,1.987
2021-08-15 01:00:00,2021-08-15 01:00:00,10001,Alphington,5.379,,,11.055,,,6.846,22.822,,160.584,2.531,2.73,2.366
2021-08-15 02:00:00,2021-08-15 02:00:00,10001,Alphington,6.75,12.936,0.093,10.982,1.49,22.373,8.51,23.082,0.076,207.119,2.703,355.345,2.517
2021-08-15 03:00:00,2021-08-15 03:00:00,10001,Alphington,8.029,14.102,0.099,10.457,1.888,21.965,7.567,22.405,0.122,188.082,2.573,358.778,2.402
2021-08-15 04:00:00,2021-08-15 04:00:00,10001,Alphington,10.599,14.096,0.106,10.387,1.907,21.779,8.325,21.907,0.174,196.142,2.664,357.66,2.482
2021-08-15 05:00:00,2021-08-15 05:00:00,10001,Alphington,8.943,18.423,0.103,10.899,2.294,21.174,9.587,22.587,0.245,234.095,2.595,349.64,2.395
2021-08-15 06:00:00,2021-08-15 06:00:00,10001,Alphington,6.062,11.868,0.092,11.233,2.59,21.771,7.467,22.865,0.304,235.923,2.337,348.747,2.163
2021-08-15 07:00:00,2021-08-15 07:00:00,10001,Alphington,5.143,13.192,0.095,11.074,3.586,20.417,8.968,23.849,0.289,263.598,2.27,340.334,2.095
2021-08-15 08:00:00,2021-08-15 08:00:00,10001,Alphington,5.363,10.599,0.107,11.312,4.898,19.439,8.634,22.939,0.183,225.166,2.242,351.053,2.084
2021-08-15 09:00:00,2021-08-15 09:00:00,10001,Alphington,5.317,9.685,0.107,12.837,3.962,20.35,6.38,22.067,0.231,183.978,2.633,359.819,2.45
2021-08-15 10:00:00,2021-08-15 10:00:00,10001,Alphington,3.101,9.319,0.127,15.43,3.265,23.903,7.363,24.01,0.246,224.508,2.863,351.252,2.629
2021-08-15 11:00:00,2021-08-15 11:00:00,10001,Alphington,5.27,6.995,0.083,17.817,2.227,27.488,4.284,25.051,0.199,271.815,3.483,328.407,3.101
2021-08-15 12:00:00,2021-08-15 12:00:00,10001,Alphington,9.772,7.468,0.08,18.761,1.991,29.585,7.737,23.672,0.2,298.048,4.194,311.166,3.822
2021-08-15 13:00:00,2021-08-15 13:00:00,10001,Alphington,9.32,8.34,0.078,19.201,1.386,30.677,6.767,23.675,0.226,295.374,4.533,302.727,4.232
2021-08-15 14:00:00,2021-08-15 14:00:00,10001,Alphington,4.259,7.686,0.059,19.127,1.292,30.331,8.495,21.918,0.268,301.17,4.626,306.977,4.348
2021-08-15 15:00:00,2021-08-15 15:00:00,10001,Alphington,2.385,6.708,0.057,18.982,1.501,30.301,7.126,23.447,0.2,295.725,4.554,300.859,4.24
2021-08-15 16:00:00,2021-08-15 16:00:00,10001,Alphington,3.73,6.809,0.069,18.419,2.075,29.714,9.526,23.654,0.193,293.592,4.159,297.742,3.881
2021-08-15 17:00:00,2021-08-15 17:00:00,10001,Alphington,4.171,8.904,0.084,17.487,3.661,27.713,8.926,22.643,0.251,297.918,3.007,309.271,2.792
2021-08-15 18:00:00,2021-08-15 18:00:00,10001,Alphington,4.847,11.039,0.093,16.725,5.286,25.398,10.313,21.936,0.24,299.929,2.404,324.462,2.252
2021-08-15 19:00:00,2021-08-15 19:00:00,10001,Alphington,3.709,11.034,0.092,16.12,4.74,25.331,10.156,24.088,0.369,288.356,2.266,327.254,2.096
2021-08-15 20:00:00,2021-08-15 20:00:00,10001,Alphington,2.526,9.331,0.086,15.761,4.104,25.625,10.37,23.016,0.189,295.742,2.395,322.896,2.22
2021-08-15 21:00:00,2021-08-15 21:00:00,10001,Alphington,2.356,8.856,0.085,15.303,3.522,25.328,10.722,22.531,0.404,301.597,2.349,317.852,2.193
2021-08-15 22:00:00,2021-08-15 22:00:00,10001,Alphington,1.903,11.245,0.083,15.09,2.9,26.373,16.646,23.436,0.279,282.181,2.878,284.358,2.544
2021-08-15 23:00:00,2021-08-15 23:00:00,10001,Alphington,-1.838,12.191,0.1,14.633,1.576,28.765,16.368,24.47,0.231,269.122,3.585,269.978,3.284
2021-08-16 00:00:00,2021-08-16 00:00:00,10001,Alphington,-4.196,8.896,0.11,13.603,1.207,28.224,10.19,26.605,0.217,281.536,2.861,284.224,2.617
2021-08-16 01:00:00,2021-08-16 01:00:00,10001,Alphington,-3.795,,,12.139,,,10.2,24.132,,272.943,3.109,274.108,2.775
2021-08-16 02:00:00,2021-08-16 02:00:00,10001,Alphington,-2.38,5.86,0.098,11.832,1.018,26.558,5.004,21.87,0.347,294.828,2.277,299.16,2.145
2021-08-16 03:00:00,2021-08-16 03:00:00,10001,Alphington,-1.47,7.778,0.112,12.104,1.273,26.433,6.975,23.559,0.27,282.881,2.243,284.71,2.061
2021-08-16 04:00:00,2021-08-16 04:00:00,10001,Alphington,1.64,6.722,0.117,11.357,1.422,25.712,8.397,24.817,0.198,284.427,2.078,286.606,1.871
2021-08-16 05:00:00,2021-08-16 05:00:00,10001,Alphington,5.094,5.29,0.122,11.389,3.43,23.143,5.573,25.963,0.221,284.603,1.817,287.608,1.652
2021-08-16 06:00:00,2021-08-16 06:00:00,10001,Alphington,6.565,10.2,0.122,11.197,5.362,22.865,11.091,25.506,0.269,274.531,2.325,276.204,2.131
2021-08-16 07:00:00,2021-08-16 07:00:00,10001,Alphington,7.156,17.794,0.147,11.402,11.724,18.693,16.941,27.259,0.211,284.519,1.855,286.268,1.684
2021-08-16 08:00:00,2021-08-16 08:00:00,10001,Alphington,7.723,19.849,0.135,11.93,9.166,21.397,19.93,25.376,0.276,279.63,2.527,280.492,2.3
2021-08-16 09:00:00,2021-08-16 09:00:00,10001,Alphington,8.608,20.861,0.124,12.66,6.782,23.385,22.47,25.606,0.301,264.687,3.404,265.387,3.12
2021-08-16 10:00:00,2021-08-16 10:00:00,10001,Alphington,9.174,21.697,0.123,12.828,4.699,25.583,23.933,26.527,0.259,266.093,3.706,268.04,3.36
2021-08-16 11:00:00,2021-08-16 11:00:00,10001,Alphington,7.786,22.359,0.123,13.372,4.89,25.228,19.9,25.919,0.25,258.842,3.293,259.591,2.962
2021-08-16 12:00:00,2021-08-16 12:00:00,10001,Alphington,5.434,19.386,0.133,13.459,6.705,23.237,19.702,26.727,0.329,255.915,3.115,255.411,2.8
2021-08-16 13:00:00,2021-08-16 13:00:00,10001,Alphington,4.897,19.316,0.132,13.353,7.739,22.674,21.619,23.948,0.445,248.4,3.555,248.518,3.29
2021-08-16 14:00:00,2021-08-16 14:00:00,10001,Alphington,3.973,12.975,0.121,14.631,5.659,24.802,14.041,22.044,0.404,251.414,4.092,249.827,3.837
2021-08-16 15:00:00,2021-08-16 15:00:00,10001,Alphington,5.374,11.112,0.123,14.366,6.639,23.817,17.664,22.304,0.459,248.609,3.438,248.281,3.191
2021-08-16 16:00:00,2021-08-16 16:00:00,10001,Alphington,6.23,9.686,0.14,13.046,10.296,20.321,14.078,22.967,0.608,243.962,2.838,243.286,2.621
2021-08-16 17:00:00,2021-08-16 17:00:00,10001,Alphington,5.096,11.199,0.167,12.384,11.763,18.1,12.846,23.962,0.493,252.337,2.626,251.98,2.412
2021-08-16 18:00:00,2021-08-16 18:00:00,10001,Alphington,5.764,13.914,0.16,12.109,15.997,13.558,14.337,24.581,0.698,254.024,2.461,252.227,2.281
2021-08-16 19:00:00,2021-08-16 19:00:00,10001,Alphington,3.39,14.138,0.156,11.553,9.822,18.851,14.697,25.388,0.403,261.362,2.224,261.376,2.043
2021-08-16 20:00:00,2021-08-16 20:00:00,10001,Alphington,3.989,14.79,0.177,10.811,9.114,17.93,12.076,25.116,0.347,275.189,1.714,277.512,1.587
2021-08-16 21:00:00,2021-08-16 21:00:00,10001,Alphington,4.256,19.265,0.182,10.812,8.225,17.924,13.05,24.65,0.301,276.425,1.683,277.41,1.553
2021-08-16 22:00:00,2021-08-16 22:00:00,10001,Alphington,4.93,22.226,0.167,10.868,6.499,19.444,12.474,25.322,0.289,270.381,1.883,271.479,1.731
2021-08-16 23:00:00,2021-08-16 23:00:00,10001,Alphington,4.872,16.73,0.157,10.474,4.879,21.191,9.016,26.066,0.347,264.78,1.768,266.225,1.625
2021-08-17 00:00:00,2021-08-17 00:00:00,10001,Alphington,4.41,13.723,0.16,10.497,4.375,20.691,9.999,25.12,0.13,267.8,1.492,268.972,1.379
2021-08-17 01:00:00,2021-08-17 01:00:00,10001,Alphington,3.953,,,10.703,,,8.578,26.615,,262.229,1.944,262.296,1.763
2021-08-17 02:00:00,2021-08-17 02:00:00,10001,Alphington,3.758,10.89,0.097,10.602,3.284,21.41,9.254,23.411,-0.192,258.779,1.851,259.468,1.712
2021-08-17 03:00:00,2021-08-17 03:00:00,10001,Alphington,4.556,9.566,0.112,10.466,4.061,20.412,9.546,23.51,-0.156,256.798,1.846,256.179,1.713
2021-08-17 04:00:00,2021-08-17 04:00:00,10001,Alphington,3.731,9.11,0.124,9.984,8.073,15.831,9.118,25.556,-0.065,260.415,1.614,260.296,1.482
2021-08-17 05:00:00,2021-08-17 05:00:00,10001,Alphington,2.621,8.563,0.13,10.225,6.139,17.964,7.93,24.679,-0.146,259.216,1.652,259.733,1.516
2021-08-17 06:00:00,2021-08-17 06:00:00,10001,Alphington,3.631,8.481,0.168,10.409,17.037,9.08,9.53,26.816,-0.267,264.845,1.455,265.151,1.31
2021-08-17 07:00:00,2021-08-17 07:00:00,10001,Alphington,4.843,17.979,0.185,10.458,21.018,5.914,12.591,23.853,-0.345,269.743,1.692,270.129,1.565
2021-08-17 08:00:00,2021-08-17 08:00:00,10001,Alphington,5.607,14.328,0.226,10.585,24.404,3.391,16.762,26.953,-0.253,264.72,1.416,264.934,1.268
2021-08-17 09:00:00,2021-08-17 09:00:00,10001,Alphington,5.013,12.912,0.181,11.731,19.436,8.159,14.68,23.732,-0.152,250.735,1.915,248.335,1.758
2021-08-17 10:00:00,2021-08-17 10:00:00,10001,Alphington,4.154,6.238,0.117,12.668,8.218,19.993,10.392,23.631,-0.24,220.382,2.764,220.152,2.551
2021-08-17 11:00:00,2021-08-17 11:00:00,10001,Alphington,6.486,6.26,0.104,13.874,5.667,23.823,11.606,22.635,-0.382,216.984,3.04,218.123,2.791
2021-08-17 12:00:00,2021-08-17 12:00:00,10001,Alphington,7.668,4.793,0.099,14.243,4.026,25.919,10.673,23.378,-0.429,204.642,3.158,207.396,2.908
2021-08-17 13:00:00,2021-08-17 13:00:00,10001,Alphington,7.506,5.636,0.102,14.702,4.336,25.986,12.357,23.463,-0.547,206.839,3.049,208.055,2.839
2021-08-17 14:00:00,2021-08-17 14:00:00,10001,Alphington,5.025,7.531,0.103,14.709,3.925,26.551,19.294,24.22,-0.646,197.377,2.795,199.35,2.589
2021-08-17 15:00:00,2021-08-17 15:00:00,10001,Alphington,3.958,5.527,0.102,14.564,3.37,27.513,11.631,22.579,-0.576,191.888,2.891,194.731,2.701
2021-08-17 16:00:00,2021-08-17 16:00:00,10001,Alphington,4.107,4.849,0.111,13.701,3.328,26.689,10.053,25.164,-0.561,188.04,2.264,191.388,2.076
2021-08-17 17:00:00,2021-08-17 17:00:00,10001,Alphington,3.865,7.286,0.137,12.905,5.007,24.33,11.992,26.747,-0.56,180.23,1.467,185.878,1.323
2021-08-17 18:00:00,2021-08-17 18:00:00,10001,Alphington,3.78,11.64,0.155,12.453,7.284,22.019,13.586,23.138,-0.522,186.026,1.216,189.527,1.131
2021-08-17 19:00:00,2021-08-17 19:00:00,10001,Alphington,2.028,21.687,0.168,12.206,7.637,21.395,15.038,28.836,-0.58,176.555,0.683,184.227,0.613
2021-08-17 20:00:00,2021-08-17 20:00:00,10001,Alphington,-1.151,19.406,0.182,12.117,8.205,19.693,14.138,33.933,-0.544,163.561,0.548,173.464,0.452
2021-08-17 21:00:00,2021-08-17 21:00:00,10001,Alphington,-2.53,11.97,0.152,12.156,7.03,21.465,11.8,23.535,-0.549,178.702,0.794,184.773,0.732
2021-08-17 22:00:00,2021-08-17 22:00:00,10001,Alphington,-2.421,12.699,0.148,11.661,6.606,20.445,10.617,25.324,-0.471,205.705,0.513,218.752,0.387
2021-08-17 23:00:00,2021-08-17 23:00:00,10001,Alphington,-2.442,16.869,0.156,11.378,8.421,16.454,8.596,45.38,-0.492,214.301,0.467,228.78,0.339
2021-08-18 00:00:00,2021-08-18 00:00:00,10001,Alphington,-1.592,16.302,0.154,11.21,11.078,11.276,7.212,31.538,0.036,225.808,0.459,226.712,0.391
2021-08-18 01:00:00,2021-08-18 01:00:00,10001,Alphington,-0.101,,,10.593,,,2.959,20.257,,219.41,0.662,218.844,0.603
2021-08-18 02:00:00,2021-08-18 02:00:00,10001,Alphington,2.71,7.409,0.104,9.43,5.361,12.304,2.619,26.644,0.647,131.521,0.308,357.132,0.136
2021-08-18 03:00:00,2021-08-18 03:00:00,10001,Alphington,7.027,11.99,0.17,8.192,8.174,3.932,4.961,24.26,0.344,192.834,0.264,350.34,0.214
2021-08-18 04:00:00,2021-08-18 04:00:00,10001,Alphington,10.842,12.742,0.235,8.509,10.114,2.588,8.906,16.339,0.275,257.37,0.441,311.276,0.365
2021-08-18 05:00:00,2021-08-18 05:00:00,10001,Alphington,7.218,9.774,0.162,9.295,10.828,9.384,6.128,22.578,0.263,285.024,0.769,286.741,0.696
2021-08-18 06:00:00,2021-08-18 06:00:00,10001,Alphington,3.331,9.346,0.179,9.405,15.327,6.786,6.603,26.429,0.284,279.105,0.907,281,0.821
2021-08-18 07:00:00,2021-08-18 07:00:00,10001,Alphington,3.538,7.624,0.171,9.402,18.627,6.588,7.777,27.731,0.41,282.179,1.29,285.908,1.174
2021-08-18 08:00:00,2021-08-18 08:00:00,10001,Alphington,5.817,8.963,0.176,10.065,19.138,7.648,12.138,29.314,0.382,285.984,1.164,295.037,1.05
2021-08-18 09:00:00,2021-08-18 09:00:00,10001,Alphington,3.472,6.842,0.147,11.018,12.811,13.939,7.69,26.945,0.418,289.65,1.39,305.882,1.24
2021-08-18 10:00:00,2021-08-18 10:00:00,10001,Alphington,3.93,7.033,0.125,12.158,10.256,17.74,7.467,24.887,0.333,218.008,1.476,346.416,1.256
2021-08-18 11:00:00,2021-08-18 11:00:00,10001,Alphington,6.332,8.774,0.114,13.573,9.163,18.634,8.35,23.312,0.426,117.666,2.079,12.054,1.883
2021-08-18 12:00:00,2021-08-18 12:00:00,10001,Alphington,8.161,6.044,0.114,14.093,5.807,23.275,6.918,23.791,0.424,211.949,1.684,352.818,1.517
2021-08-18 13:00:00,2021-08-18 13:00:00,10001,Alphington,7.009,5.919,0.089,15.322,4.334,24.367,8.145,24.706,0.338,182.455,1.917,358.563,1.729
2021-08-18 14:00:00,2021-08-18 14:00:00,10001,Alphington,3.661,7.587,0.104,15.886,6.245,23.274,9.992,24.769,0.372,90.634,2.251,20.09,2.058
2021-08-18 15:00:00,2021-08-18 15:00:00,10001,Alphington,1.596,7.545,0.105,15.73,8.281,22.105,12.615,22.551,0.317,115.273,2.043,13.112,1.87
2021-08-18 16:00:00,2021-08-18 16:00:00,10001,Alphington,1.865,7.382,0.116,15.444,6.772,22.395,10.929,18.593,0.422,98.043,2.437,12.374,2.321
2021-08-18 17:00:00,2021-08-18 17:00:00,10001,Alphington,1.473,10.051,0.159,14.878,12.372,17.565,11.959,22.774,0.507,203.115,1.737,356.842,1.57
2021-08-18 18:00:00,2021-08-18 18:00:00,10001,Alphington,2.707,13.665,0.158,14.211,11.015,15.726,13.453,21.864,0.622,199.833,1.373,355.975,1.277
2021-08-18 19:00:00,2021-08-18 19:00:00,10001,Alphington,3.68,15.48,0.141,13.523,10.591,15.531,11.628,21.903,0.582,184.47,1.58,359.622,1.473
2021-08-18 20:00:00,2021-08-18 20:00:00,10001,Alphington,5.956,13.624,0.146,12.877,10.995,14.412,10.856,21.046,0.504,188.957,1.571,358.936,1.478
2021-08-18 21:00:00,2021-08-18 21:00:00,10001,Alphington,5.903,14.778,0.14,12.439,11.579,13.834,9.66,21.401,0.541,188.82,1.455,359.025,1.364
2021-08-18 22:00:00,2021-08-18 22:00:00,10001,Alphington,4.624,16.226,0.122,12.109,9.438,14.259,9.444,21.385,0.508,164.522,1.493,2.22,1.398
2021-08-18 23:00:00,2021-08-18 23:00:00,10001,Alphington,3.547,17.947,0.137,11.238,11.982,11.137,9.379,22.461,0.467,149.833,1.006,4.1,0.937
2021-08-19 00:00:00,2021-08-19 00:00:00,10001,Alphington,3.998,21.695,0.142,10.86,13.479,9.082,11.162,23.665,0.487,152.022,0.98,3.749,0.903
2021-08-19 01:00:00,2021-08-19 01:00:00,10001,Alphington,5.809,,,10.291,,,11.444,22.766,,214.94,0.631,352.587,0.576
2021-08-19 02:00:00,2021-08-19 02:00:00,10001,Alphington,7.438,38.245,0.145,8.942,12.17,6.747,9.906,28.989,0.491,100.131,0.726,16.923,0.652
2021-08-19 03:00:00,2021-08-19 03:00:00,10001,Alphington,7.448,26.662,0.164,7.456,9.894,5.499,7.657,34.638,0.342,149.445,0.38,140.077,0.194
2021-08-19 04:00:00,2021-08-19 04:00:00,10001,Alphington,8.756,20.813,0.165,6.632,9.979,2.987,9.564,29.295,0.317,112.497,0.428,33.841,0.204
2021-08-19 05:00:00,2021-08-19 05:00:00,10001,Alphington,6.429,26.321,0.184,7.68,11.941,1.516,12.514,27.127,0.453,81.989,0.747,39.495,0.582
2021-08-19 06:00:00,2021-08-19 06:00:00,10001,Alphington,1.999,21.613,0.231,8.192,14.266,0.897,11.309,42.151,0.384,139.839,0.476,141.61,0.306
2021-08-19 07:00:00,2021-08-19 07:00:00,10001,Alphington,1.597,25.695,0.21,9.635,20.281,2.937,20.143,53.88,0.529,126.044,0.742,25.589,0.51
2021-08-19 08:00:00,2021-08-19 08:00:00,10001,Alphington,3.225,22.262,0.186,11.249,16.586,8.903,18.344,31.434,0.373,115.037,1.407,12.777,1.258
2021-08-19 09:00:00,2021-08-19 09:00:00,10001,Alphington,4.081,20.658,0.149,12.692,12.511,13.762,15.548,22.508,0.435,162.572,2.562,2.608,2.38
2021-08-19 10:00:00,2021-08-19 10:00:00,10001,Alphington,3.796,17.221,0.14,14.868,7.906,17.7,16.419,23.249,0.429,170.491,2.584,2.043,2.389
2021-08-19 11:00:00,2021-08-19 11:00:00,10001,Alphington,2.03,11.132,0.142,16.899,5.95,22.537,17.921,23.254,0.377,188.726,2.755,357.254,2.493
2021-08-19 12:00:00,2021-08-19 12:00:00,10001,Alphington,2.146,8.854,0.105,17.717,4.325,25.675,16.514,23.863,0.357,197.314,2.832,355.326,2.553
2021-08-19 13:00:00,2021-08-19 13:00:00,10001,Alphington,2.705,7.508,0.1,18.061,3.642,26.82,11.158,25.228,0.358,245.023,2.614,345.006,2.36
2021-08-19 14:00:00,2021-08-19 14:00:00,10001,Alphington,2.961,8.226,0.103,18.294,4.458,27.099,12.099,25.664,0.282,183.693,2.715,359.262,2.44
2021-08-19 15:00:00,2021-08-19 15:00:00,10001,Alphington,3.091,7.266,0.105,17.818,3.92,26.537,12.99,20.507,0.393,91.332,3.366,15.717,3.184
2021-08-19 16:00:00,2021-08-19 16:00:00,10001,Alphington,4.434,6.868,0.11,17.171,4.639,25.639,11.983,20.554,0.397,86.845,3.053,15.268,2.891
2021-08-19 17:00:00,2021-08-19 17:00:00,10001,Alphington,4.717,7.621,0.119,15.613,6.055,23.966,13.334,16.666,0.401,70.874,2.841,15.251,2.735
2021-08-19 18:00:00,2021-08-19 18:00:00,10001,Alphington,3.881,10.483,0.165,14.045,14.284,16.673,13.441,14.477,0.421,48.168,1.553,19.614,1.494
2021-08-19 19:00:00,2021-08-19 19:00:00,10001,Alphington,5.187,17.143,0.183,12.431,14.512,13.994,13.542,14.709,0.5,38.67,1.162,30.646,1.123
2021-08-19 20:00:00,2021-08-19 20:00:00,10001,Alphington,7.28,20.829,0.201,11.098,16.746,10.953,13.593,22.912,0.369,59.293,0.581,45.933,0.535
2021-08-19 21:00:00,2021-08-19 21:00:00,10001,Alphington,8.003,26.534,0.282,9.706,15.541,9.444,15.053,20.157,0.357,64.585,0.392,62.702,0.368
2021-08-19 22:00:00,2021-08-19 22:00:00,10001,Alphington,7.974,22.922,0.237,9.119,15.071,7.146,10.415,21.063,0.408,62.389,0.51,50.365,0.465
2021-08-19 23:00:00,2021-08-19 23:00:00,10001,Alphington,6.346,30.036,0.256,8.922,10.7,11.62,13.393,30.542,0.365,90.051,0.365,69.2,0.278
2021-08-20 00:00:00,2021-08-20 00:00:00,10001,Alphington,7.08,15.242,0.166,8.355,3.909,17.19,7.007,21.036,0.364,50.413,0.797,35.709,0.749
2021-08-20 01:00:00,2021-08-20 01:00:00,10001,Alphington,6.065,,,7.574,,,7.423,32.663,,126.149,0.518,13.866,0.369
2021-08-20 02:00:00,2021-08-20 02:00:00,10001,Alphington,7.682,28.954,0.334,6.759,14.611,1.179,10.704,28.813,0.407,156.548,0.512,7.062,0.283
2021-08-20 03:00:00,2021-08-20 03:00:00,10001,Alphington,8.743,29.481,0.332,6.358,15.969,0.783,9.881,18.851,0.32,152.522,0.774,1.961,0.567
2021-08-20 04:00:00,2021-08-20 04:00:00,10001,Alphington,7.655,22.553,0.234,6.836,16.048,3.483,9.641,12.921,0.323,104.251,1.282,9.856,1.23
2021-08-20 05:00:00,2021-08-20 05:00:00,10001,Alphington,5.681,15.083,0.202,6.932,15.36,4.406,9.841,13.273,0.316,100.23,1.147,15.715,1.088
2021-08-20 06:00:00,2021-08-20 06:00:00,10001,Alphington,4.352,8.259,0.136,9.48,9.924,15.314,8.772,16.109,0.41,39.612,1.487,29.165,1.43
2021-08-20 07:00:00,2021-08-20 07:00:00,10001,Alphington,1.367,12.749,0.206,10.307,23.083,5.424,15.351,27.324,0.286,139.135,1.05,15.784,0.653
2021-08-20 08:00:00,2021-08-20 08:00:00,10001,Alphington,-0.222,10.447,0.21,10.583,20.484,6.929,10.917,25.479,0.672,56.808,1.046,45.477,0.95
2021-08-20 09:00:00,2021-08-20 09:00:00,10001,Alphington,-0.507,11.618,0.176,12.394,14.444,13.864,9.077,19.646,0.465,47.591,2.139,29.527,2.022
2021-08-20 10:00:00,2021-08-20 10:00:00,10001,Alphington,1.106,12.932,0.146,13.646,7.212,21.172,11.687,19.134,0.398,60.97,3.954,19.609,3.758
2021-08-20 11:00:00,2021-08-20 11:00:00,10001,Alphington,3.998,13.538,0.147,14.383,8.372,20.944,18.204,19.682,0.485,105.076,3.454,10.381,3.276
2021-08-20 12:00:00,2021-08-20 12:00:00,10001,Alphington,4.606,10.686,0.142,15.657,7.125,22.152,12.039,21.9,0.429,146.95,4.063,5.522,3.819
2021-08-20 13:00:00,2021-08-20 13:00:00,10001,Alphington,6.063,12.193,0.156,16.477,6.019,23.069,20.473,21.917,0.422,132.507,4.138,7.521,3.887
2021-08-20 14:00:00,2021-08-20 14:00:00,10001,Alphington,4.78,12.473,0.146,17.551,5.304,24.259,22.655,21.428,0.414,144.657,4.581,5.001,4.309
2021-08-20 15:00:00,2021-08-20 15:00:00,10001,Alphington,5.063,11.526,0.143,16.829,4.383,23.251,19.618,20.084,0.436,137.487,4.614,6.616,4.37
2021-08-20 16:00:00,2021-08-20 16:00:00,10001,Alphington,4.197,12.381,0.159,16.119,5.516,21.564,17.767,23.447,0.442,177.491,3.729,0.34,3.456
2021-08-20 17:00:00,2021-08-20 17:00:00,10001,Alphington,3.329,13.088,0.167,14.86,5.76,19.226,14.32,22.271,0.33,147.423,3.068,4.814,2.866
2021-08-20 18:00:00,2021-08-20 18:00:00,10001,Alphington,3.42,16.359,0.173,14.622,6.575,17.529,14.088,23.269,0.28,161.59,2.755,2.953,2.551
2021-08-20 19:00:00,2021-08-20 19:00:00,10001,Alphington,4.069,14.325,0.167,14.308,5.413,17.385,12.172,26.026,0.27,205.125,2.601,355.187,2.381
2021-08-20 20:00:00,2021-08-20 20:00:00,10001,Alphington,5.341,17.215,0.171,14.514,5.646,16.672,10.469,30.525,0.252,241.054,1.906,340.807,1.594
2021-08-20 21:00:00,2021-08-20 21:00:00,10001,Alphington,6.237,13.362,0.145,14.402,4.094,17.724,11.724,25.003,0.323,197.262,2.909,356.137,2.679
2021-08-20 22:00:00,2021-08-20 22:00:00,10001,Alphington,6.197,14.514,0.148,14.148,3.342,17.826,8.678,23.111,0.354,195.956,2.589,357.708,2.402
2021-08-20 23:00:00,2021-08-20 23:00:00,10001,Alphington,4.618,14.698,0.126,13.902,3.682,16.913,8.605,23.29,0.412,213.507,2.065,353.666,1.912
2021-08-21 00:00:00,2021-08-21 00:00:00,10001,Alphington,4.586,17.615,0.125,13.749,3.218,15.693,10.601,21.288,0.191,168.489,2.162,2.201,2.03
2021-08-21 01:00:00,2021-08-21 01:00:00,10001,Alphington,4.3,,,13.795,,,9.896,22.671,,214.243,2.314,354.823,2.157
2021-08-21 02:00:00,2021-08-21 02:00:00,10001,Alphington,2.164,17.397,0.112,13.632,3.183,14.997,9.641,22.737,0.142,180.226,2.447,359.437,2.282
2021-08-21 03:00:00,2021-08-21 03:00:00,10001,Alphington,2.076,18.275,0.121,13.179,2.88,14.592,9.361,23.605,0.192,191.971,2.374,358.67,2.207
2021-08-21 04:00:00,2021-08-21 04:00:00,10001,Alphington,2.392,16.063,0.117,12.322,2.801,14.744,8.618,27.221,0.156,229.995,1.753,347.658,1.563
2021-08-21 05:00:00,2021-08-21 05:00:00,10001,Alphington,4.194,15.554,0.118,11.258,4.266,12.689,9.385,25.784,0.225,253.109,1.516,343.93,1.391
